sex,education,marital_status,region,employment_status,employment_type,h19_pers_income1,h19_pers_income2,h19_pers_income4,h19_cin,h19_din,debt_financial,debt_private,debt_card,debt_lease,debt_credit,debt_other,housing_debt_balance,housing_tenure,age,total_debt
1.0,7.0,1.0,3.0,2.0,1.0,3769.0,1050.0,0.0,33732.0,32664.0,21600.0,0.0,200.0,0.0,0.0,0.0,16600.0,1.0,36.0,21800.0
2.0,7.0,5.0,3.0,1.0,1.0,3334.0,1440.0,0.0,3784.0,3400.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,26.0,60.0
1.0,6.0,5.0,2.0,1.0,1.0,2040.0,1440.0,0.0,5187.0,4623.0,6000.0,1000.0,0.0,0.0,0.0,0.0,6000.0,1.0,28.0,7000.0
2.0,7.0,1.0,2.0,2.0,1.0,3769.0,972.0,0.0,9431.0,7775.0,6517.0,0.0,0.0,0.0,0.0,0.0,6517.0,1.0,36.0,6517.0
2.0,5.0,5.0,1.0,2.0,1.0,3769.0,1001.0,0.0,5229.0,4785.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,1390.0
2.0,6.0,1.0,3.0,2.0,1.0,3769.0,4000.0,0.0,10467.0,9183.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,6000.0
2.0,7.0,5.0,1.0,1.0,1.0,2000.0,1440.0,0.0,2844.0,2640.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,7000.0
1.0,7.0,1.0,2.0,1.0,1.0,7750.0,1440.0,0.0,11762.0,10334.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,3000.0
1.0,7.0,5.0,1.0,2.0,1.0,3769.0,13160.0,0.0,13160.0,12356.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,3000.0
2.0,6.0,5.0,2.0,2.0,1.0,3769.0,4128.0,0.0,4481.0,3677.0,20000.0,0.0,0.0,0.0,0.0,2000.0,22000.0,1.0,33.0,22000.0
1.0,7.0,5.0,3.0,1.0,1.0,3720.0,1440.0,0.0,7577.0,6989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0
2.0,7.0,5.0,3.0,1.0,1.0,4900.0,1440.0,0.0,16004.0,14036.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,1.0,37.0,7000.0
1.0,6.0,5.0,3.0,3.0,1.0,3769.0,1152.0,0.0,3215.0,3213.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0
1.0,7.0,1.0,3.0,1.0,1.0,4500.0,1440.0,0.0,7778.0,6914.0,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,2.0,34.0,4000.0
1.0,5.0,5.0,3.0,1.0,1.0,3189.0,1440.0,0.0,15889.0,14725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0
1.0,7.0,5.0,2.0,9.0,1.0,3769.0,1440.0,753.0,3058.0,2938.0,3692.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,3692.0
2.0,6.0,5.0,3.0,9.0,1.0,3769.0,600.0,0.0,9646.0,8722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0
1.0,6.0,5.0,2.0,1.0,1.0,3136.0,1440.0,0.0,9208.0,8056.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,440.0
2.0,7.0,5.0,3.0,1.0,1.0,4150.0,1440.0,0.0,4359.0,3891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0
1.0,6.0,5.0,2.0,9.0,1.0,900.0,500.0,0.0,16740.0,13896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0
1.0,7.0,1.0,3.0,1.0,1.0,4100.0,1440.0,0.0,8821.0,8101.0,18000.0,0.0,0.0,0.0,0.0,0.0,10000.0,2.0,37.0,18000.0
2.0,5.0,5.0,2.0,1.0,1.0,1075.0,1440.0,0.0,6954.0,6762.0,10656.0,0.0,0.0,0.0,0.0,3150.0,13656.0,1.0,20.0,13806.0
2.0,5.0,5.0,5.0,1.0,1.0,2820.0,1440.0,0.0,6886.0,6058.0,14000.0,0.0,0.0,0.0,0.0,0.0,14000.0,1.0,27.0,14000.0
2.0,7.0,5.0,2.0,1.0,1.0,2353.0,1440.0,0.0,8233.0,6877.0,11110.0,0.0,0.0,0.0,0.0,0.0,10110.0,1.0,33.0,11110.0
2.0,7.0,1.0,2.0,1.0,1.0,6239.0,1440.0,0.0,11991.0,7767.0,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,29000.0
2.0,7.0,5.0,1.0,2.0,1.0,3769.0,3000.0,0.0,10164.0,9276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0
1.0,7.0,1.0,3.0,1.0,1.0,3014.0,1440.0,0.0,4861.0,4357.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,34000.0
1.0,7.0,5.0,3.0,6.0,1.0,3769.0,1440.0,0.0,8368.0,7060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0
2.0,5.0,5.0,1.0,3.0,1.0,3769.0,1560.0,0.0,2620.0,2596.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,1800.0
2.0,7.0,5.0,3.0,1.0,1.0,2500.0,1440.0,0.0,4366.0,4078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0
2.0,5.0,5.0,4.0,2.0,1.0,3769.0,1140.0,0.0,6662.0,6386.0,0.0,0.0,1196.0,0.0,0.0,0.0,0.0,5.0,23.0,1196.0
1.0,6.0,5.0,3.0,9.0,1.0,3769.0,2578.0,0.0,2688.0,2686.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0
2.0,5.0,1.0,1.0,3.0,1.0,3769.0,596.0,0.0,12549.0,11409.0,3000.0,0.0,0.0,29500.0,0.0,0.0,0.0,5.0,39.0,32500.0
1.0,6.0,1.0,2.0,6.0,1.0,3769.0,1440.0,0.0,6184.0,6178.0,9700.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,9700.0
1.0,5.0,5.0,1.0,9.0,1.0,3769.0,2528.0,0.0,7971.0,7623.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,1433.0
1.0,7.0,5.0,2.0,1.0,1.0,3240.0,1440.0,0.0,9130.0,8410.0,25480.0,0.0,0.0,5000.0,0.0,0.0,0.0,1.0,29.0,30480.0
1.0,6.0,5.0,2.0,2.0,2.0,3769.0,6960.0,0.0,8064.0,7068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,0.0
1.0,5.0,5.0,1.0,3.0,1.0,3769.0,3108.0,0.0,11515.0,10759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0
1.0,7.0,5.0,2.0,2.0,1.0,3769.0,1260.0,0.0,11544.0,11172.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,3000.0
2.0,6.0,5.0,3.0,1.0,1.0,2926.0,1440.0,0.0,11064.0,10128.0,0.0,0.0,280.0,1500.0,0.0,0.0,0.0,1.0,25.0,1780.0
1.0,5.0,5.0,3.0,1.0,1.0,3150.0,1440.0,0.0,10717.0,9445.0,2983.0,0.0,0.0,0.0,0.0,0.0,2983.0,1.0,24.0,2983.0
2.0,7.0,5.0,1.0,9.0,1.0,3769.0,150.0,420.0,13163.0,11207.0,54336.0,0.0,0.0,10500.0,0.0,0.0,1094.0,1.0,21.0,64836.0
1.0,7.0,5.0,3.0,1.0,1.0,2042.0,1440.0,0.0,12481.0,10681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0
1.0,5.0,5.0,1.0,2.0,1.0,3769.0,3144.0,0.0,47110.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0
2.0,6.0,5.0,2.0,9.0,1.0,3769.0,525.0,0.0,2123.0,2097.8,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,1660.0
1.0,7.0,1.0,2.0,1.0,1.0,3600.0,1440.0,0.0,7930.0,7294.0,4036.0,0.0,0.0,7000.0,0.0,0.0,0.0,3.0,38.0,11036.0
1.0,7.0,5.0,1.0,9.0,1.0,3769.0,20.0,0.0,4102.0,3718.0,60000.0,0.0,0.0,0.0,0.0,0.0,60000.0,1.0,37.0,60000.0
2.0,5.0,1.0,3.0,2.0,1.0,3769.0,1580.0,0.0,6170.0,5714.0,12930.0,0.0,0.0,0.0,0.0,0.0,12930.0,1.0,34.0,12930.0
2.0,7.0,5.0,3.0,1.0,1.0,3964.0,1440.0,0.0,7265.0,6365.0,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0,2.0,29.0,6000.0
1.0,7.0,1.0,3.0,3.0,1.0,3769.0,3600.0,0.0,7862.0,7622.0,0.0,0.0,2480.0,0.0,0.0,0.0,0.0,5.0,36.0,2480.0
1.0,7.0,5.0,3.0,1.0,1.0,3020.0,1440.0,0.0,9620.0,8672.0,0.0,0.0,832.0,0.0,0.0,0.0,0.0,1.0,24.0,832.0
2.0,7.0,5.0,2.0,1.0,1.0,6110.0,1440.0,0.0,6290.0,5522.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,34000.0
2.0,7.0,5.0,3.0,1.0,1.0,3080.0,1440.0,0.0,17108.0,15248.0,22989.0,0.0,0.0,15000.0,0.0,0.0,21989.0,1.0,27.0,37989.0
1.0,7.0,5.0,3.0,2.0,1.0,3769.0,480.0,0.0,20350.0,16558.0,21150.0,0.0,250.0,0.0,0.0,0.0,20000.0,3.0,27.0,21400.0
2.0,7.0,5.0,2.0,2.0,1.0,3769.0,2580.0,0.0,11494.0,11146.0,640.0,0.0,0.0,30500.0,0.0,0.0,0.0,1.0,35.0,31140.0
1.0,7.0,5.0,3.0,1.0,1.0,4530.0,1440.0,0.0,4560.0,3996.0,6500.0,0.0,1700.0,0.0,0.0,0.0,6500.0,2.0,38.0,8200.0
1.0,6.0,4.0,4.0,1.0,1.0,4544.0,1440.0,0.0,4544.0,3872.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1000.0
1.0,7.0,5.0,1.0,1.0,1.0,4343.0,1440.0,0.0,4393.0,3841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0
2.0,6.0,5.0,1.0,1.0,1.0,4000.0,1440.0,0.0,12153.0,11361.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,1.0,32.0,2800.0
1.0,6.0,1.0,3.0,2.0,1.0,3769.0,1877.0,0.0,4727.0,4475.0,13500.0,0.0,0.0,0.0,0.0,0.0,13500.0,2.0,36.0,13500.0
2.0,6.0,5.0,4.0,1.0,1.0,2695.0,1440.0,0.0,9024.0,8220.0,6400.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.0,24.0,6400.0
1.0,6.0,5.0,3.0,1.0,1.0,1620.0,270.0,0.0,11838.0,10938.0,26560.0,0.0,0.0,0.0,0.0,0.0,11560.0,1.0,29.0,26560.0
2.0,7.0,5.0,3.0,1.0,1.0,4220.0,1440.0,0.0,4470.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0
1.0,7.0,1.0,3.0,1.0,1.0,4990.0,1440.0,0.0,12356.0,10856.0,25000.0,0.0,3533.0,0.0,0.0,0.0,5000.0,1.0,36.0,28533.0
1.0,6.0,5.0,3.0,5.0,1.0,3769.0,1440.0,0.0,3200.0,2732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0
2.0,5.0,1.0,4.0,2.0,1.0,3769.0,1920.0,0.0,7239.0,6651.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,36.0,60.0
1.0,5.0,1.0,3.0,1.0,1.0,3600.0,1440.0,0.0,4812.0,4428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0
1.0,7.0,1.0,3.0,2.0,3.0,3769.0,4560.0,0.0,5340.0,4896.0,3000.0,0.0,538.0,0.0,0.0,0.0,0.0,5.0,33.0,3538.0
1.0,7.0,5.0,2.0,1.0,1.0,3000.0,1440.0,0.0,18729.0,15621.0,14800.0,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,29.0,15800.0
1.0,6.0,1.0,3.0,1.0,1.0,6772.0,1440.0,0.0,9752.0,8852.0,38000.0,0.0,0.0,0.0,0.0,0.0,11000.0,2.0,36.0,38000.0
2.0,6.0,1.0,3.0,1.0,1.0,4192.0,1440.0,0.0,11462.0,10130.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,32.0,200.0
1.0,7.0,5.0,1.0,1.0,1.0,3130.0,1440.0,0.0,3140.0,2840.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,2770.0
1.0,6.0,5.0,2.0,9.0,1.0,3769.0,1200.0,0.0,7250.0,6926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0
2.0,6.0,5.0,1.0,2.0,1.0,3769.0,3780.0,0.0,6995.0,6443.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,3.0,34.0,3000.0
1.0,7.0,5.0,2.0,8.0,1.0,3312.0,1440.0,0.0,3450.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0
2.0,6.0,1.0,2.0,2.0,1.0,3769.0,2075.0,0.0,7675.0,7039.0,7529.0,0.0,288.0,0.0,0.0,0.0,7529.0,1.0,39.0,7817.0
2.0,5.0,5.0,1.0,2.0,1.0,3769.0,2436.0,0.0,2784.0,2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0
2.0,7.0,5.0,3.0,9.0,1.0,1480.0,1440.0,0.0,1540.0,1300.0,7118.0,0.0,0.0,0.0,0.0,0.0,7000.0,3.0,27.0,7118.0
2.0,7.0,5.0,3.0,9.0,1.0,3769.0,135.0,0.0,7159.0,5839.0,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,1815.0
1.0,7.0,1.0,3.0,1.0,1.0,3800.0,1440.0,0.0,7823.0,6959.0,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0,2.0,34.0,6000.0
1.0,7.0,5.0,2.0,2.0,1.0,1786.0,700.0,0.0,12341.0,11441.0,4000.0,0.0,150.0,0.0,0.0,0.0,4000.0,2.0,31.0,4150.0
1.0,6.0,5.0,2.0,1.0,1.0,3450.0,1440.0,0.0,4338.0,3690.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,2.0,25.0,720.0
1.0,7.0,5.0,3.0,2.0,1.0,3769.0,3730.0,0.0,3780.0,3636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0
2.0,7.0,5.0,1.0,9.0,1.0,3769.0,240.0,0.0,8612.0,7376.0,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,1.0,24.0,4000.0
2.0,5.0,1.0,3.0,2.0,1.0,3769.0,1440.0,0.0,4980.0,4812.0,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0,3.0,27.0,6000.0
1.0,7.0,5.0,3.0,1.0,1.0,1440.0,1440.0,0.0,14755.0,12475.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,1.0,25.0,42000.0
1.0,9.0,5.0,3.0,2.0,1.0,3769.0,1560.0,0.0,8100.0,7692.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,6.0,33.0,396.0
2.0,7.0,5.0,3.0,2.0,1.0,3769.0,2692.0,0.0,12200.0,11216.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,3400.0
1.0,6.0,1.0,2.0,1.0,1.0,3180.0,1440.0,0.0,5132.0,4652.0,16748.0,0.0,0.0,0.0,0.0,0.0,16748.0,1.0,30.0,16748.0
1.0,7.0,1.0,1.0,1.0,1.0,4470.0,1440.0,0.0,8519.0,7715.0,13000.0,0.0,0.0,0.0,0.0,0.0,13000.0,3.0,31.0,13000.0
1.0,6.0,5.0,1.0,2.0,1.0,3769.0,5040.0,0.0,5693.0,5141.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,1181.0
2.0,6.0,1.0,3.0,1.0,1.0,4894.0,1440.0,0.0,11291.0,9923.0,11760.0,0.0,0.0,0.0,0.0,0.0,11760.0,1.0,39.0,11760.0
1.0,7.0,5.0,2.0,1.0,1.0,3756.0,1440.0,0.0,3898.0,3574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0
2.0,6.0,5.0,3.0,2.0,1.0,3769.0,1144.0,0.0,9624.0,9048.0,11760.0,0.0,0.0,0.0,0.0,0.0,11760.0,1.0,31.0,11760.0
1.0,6.0,1.0,1.0,2.0,1.0,3769.0,5330.0,0.0,7804.0,6796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0
2.0,7.0,5.0,3.0,1.0,1.0,2520.0,1440.0,0.0,2520.0,2280.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,300.0
2.0,8.0,5.0,2.0,1.0,1.0,336.0,514.0,0.0,4635.0,4359.0,6030.0,0.0,0.0,0.0,0.0,0.0,5500.0,3.0,28.0,6030.0
2.0,5.0,5.0,4.0,1.0,1.0,2316.0,1440.0,0.0,2340.0,2150.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0
1.0,6.0,5.0,3.0,2.0,1.0,3769.0,2520.0,0.0,23308.0,20284.0,0.0,0.0,250.0,90000.0,0.0,0.0,0.0,2.0,26.0,90250.0
2.0,7.0,5.0,3.0,1.0,1.0,6280.0,1440.0,0.0,6280.0,4996.0,3000.0,0.0,0.0,32000.0,0.0,0.0,0.0,3.0,39.0,35000.0
2.0,5.0,5.0,3.0,2.0,1.0,3769.0,2402.0,0.0,4695.0,4407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0
2.0,6.0,1.0,2.0,1.0,1.0,2400.0,1440.0,0.0,14596.0,12844.0,0.0,0.0,290.0,44000.0,0.0,0.0,0.0,3.0,37.0,44290.0
1.0,7.0,5.0,3.0,1.0,1.0,9000.0,1440.0,0.0,14792.0,11732.0,15000.0,0.0,0.0,1000.0,0.0,0.0,15000.0,1.0,34.0,16000.0
2.0,6.0,5.0,1.0,1.0,1.0,2640.0,1440.0,0.0,10147.0,9115.0,8000.0,0.0,0.0,0.0,0.0,0.0,8000.0,2.0,29.0,8000.0
2.0,6.0,5.0,2.0,1.0,1.0,3200.0,1440.0,0.0,9433.0,8929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0
2.0,5.0,5.0,3.0,4.0,2.0,3769.0,2160.0,0.0,2925.0,2901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0
2.0,7.0,5.0,3.0,1.0,1.0,4180.0,1440.0,0.0,4352.0,3848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0
1.0,5.0,5.0,3.0,1.0,1.0,3790.0,1440.0,0.0,3838.0,3226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0
2.0,7.0,5.0,1.0,1.0,1.0,2860.0,1440.0,0.0,8814.0,8514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0
2.0,7.0,5.0,2.0,9.0,1.0,3769.0,200.0,0.0,6080.0,5912.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,500.0
2.0,5.0,5.0,2.0,2.0,1.0,3769.0,2114.0,0.0,11491.0,11167.0,14000.0,0.0,0.0,0.0,0.0,0.0,14000.0,1.0,30.0,14000.0
2.0,5.0,5.0,2.0,6.0,1.0,3769.0,1440.0,0.0,1800.0,1702.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0
2.0,5.0,5.0,2.0,1.0,1.0,2580.0,1440.0,0.0,10530.0,9150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0
1.0,6.0,5.0,3.0,1.0,2.0,1620.0,1440.0,0.0,3680.0,3344.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,1300.0
2.0,7.0,5.0,3.0,1.0,1.0,3236.0,1440.0,0.0,12921.0,11817.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,37.0,3000.0
1.0,7.0,5.0,3.0,9.0,1.0,3769.0,131.0,0.0,8368.0,7060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0
1.0,7.0,5.0,4.0,6.0,1.0,3769.0,1440.0,0.0,5070.0,4858.8,17000.0,0.0,0.0,0.0,0.0,0.0,17000.0,1.0,36.0,17000.0
2.0,5.0,5.0,3.0,2.0,1.0,3769.0,1260.0,0.0,5660.0,5372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0
1.0,6.0,5.0,3.0,2.0,1.0,3769.0,7260.0,0.0,7428.0,6120.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,3000.0
1.0,7.0,5.0,3.0,1.0,1.0,6231.0,1440.0,0.0,6671.0,5963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0
2.0,7.0,1.0,3.0,2.0,1.0,3769.0,1596.0,0.0,4503.0,3927.0,24000.0,0.0,0.0,0.0,0.0,0.0,24000.0,1.0,33.0,24000.0
1.0,7.0,5.0,3.0,9.0,1.0,3769.0,1440.0,290.0,7775.0,7019.0,1171.0,0.0,0.0,0.0,0.0,600.0,1171.0,1.0,25.0,1771.0
2.0,7.0,5.0,1.0,1.0,1.0,1040.0,1440.0,0.0,1640.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0
2.0,7.0,5.0,1.0,6.0,1.0,3769.0,1440.0,0.0,11535.0,10707.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,35.0,1000.0
1.0,6.0,1.0,3.0,1.0,1.0,7550.0,1440.0,0.0,13426.0,12190.0,18000.0,0.0,350.0,0.0,0.0,0.0,18000.0,2.0,35.0,18350.0
1.0,6.0,1.0,3.0,1.0,1.0,3840.0,1440.0,0.0,6240.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0
2.0,6.0,1.0,1.0,2.0,1.0,3769.0,2279.0,0.0,7804.0,6796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0
2.0,7.0,5.0,1.0,3.0,1.0,3769.0,380.0,0.0,4973.6,4793.6,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,5500.0
2.0,7.0,1.0,3.0,1.0,1.0,3322.0,1440.0,0.0,11448.0,9108.0,10000.0,0.0,0.0,24000.0,0.0,0.0,0.0,1.0,37.0,34000.0
2.0,6.0,5.0,2.0,1.0,1.0,2616.0,1440.0,0.0,5212.0,4744.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,900.0
2.0,6.0,5.0,3.0,1.0,1.0,2160.0,1260.0,0.0,3470.0,3122.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,2.0,28.0,10000.0
2.0,7.0,5.0,3.0,2.0,1.0,3769.0,1350.0,0.0,6261.0,6225.0,10800.0,0.0,0.0,0.0,0.0,0.0,10800.0,1.0,24.0,10800.0
1.0,6.0,5.0,1.0,1.0,1.0,1592.0,1440.0,0.0,18623.0,17615.0,26135.0,0.0,0.0,0.0,0.0,0.0,19160.0,1.0,34.0,26135.0
1.0,8.0,5.0,4.0,2.0,1.0,3769.0,3188.0,0.0,13701.0,13545.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,28.0,50.0
2.0,7.0,5.0,3.0,2.0,1.0,3769.0,2570.0,0.0,2610.0,2370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0
2.0,6.0,5.0,3.0,2.0,1.0,3769.0,1200.0,240.0,11019.0,10299.0,11450.0,0.0,0.0,0.0,0.0,0.0,10800.0,1.0,25.0,11450.0
2.0,8.0,1.0,2.0,1.0,1.0,6144.0,1440.0,0.0,31544.0,28196.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,35.0,3000.0
2.0,7.0,5.0,1.0,9.0,1.0,3769.0,100.0,0.0,22895.0,19991.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,3.0,21.0,22000.0
2.0,3.0,1.0,1.0,2.0,1.0,3769.0,3120.0,0.0,8392.0,7960.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,1.0,39.0,1500.0
2.0,5.0,3.0,3.0,2.0,1.0,3769.0,2400.0,0.0,8240.0,7988.0,15000.0,0.0,0.0,0.0,0.0,0.0,5000.0,1.0,39.0,15000.0
1.0,6.0,1.0,3.0,2.0,1.0,3769.0,6000.0,0.0,7218.0,7050.0,6000.0,0.0,700.0,0.0,0.0,0.0,3000.0,1.0,35.0,6700.0
1.0,5.0,5.0,3.0,1.0,1.0,5000.0,1440.0,0.0,5170.0,4294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0
2.0,5.0,1.0,4.0,2.0,1.0,3769.0,1862.0,0.0,9685.0,9301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0
1.0,7.0,5.0,1.0,1.0,1.0,5630.0,1440.0,0.0,19495.0,17539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0
2.0,7.0,5.0,2.0,9.0,1.0,3769.0,600.0,0.0,8090.0,7526.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,6000.0
2.0,7.0,5.0,1.0,1.0,1.0,3992.0,1440.0,0.0,4652.0,4292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0
2.0,6.0,1.0,3.0,2.0,3.0,3769.0,2000.0,0.0,8290.0,7570.0,0.0,0.0,1750.0,0.0,0.0,0.0,108.0,1.0,35.0,1750.0
2.0,7.0,5.0,3.0,9.0,1.0,3769.0,360.0,0.0,10578.0,8742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0
1.0,7.0,5.0,2.0,9.0,1.0,3769.0,552.0,0.0,5751.0,5613.0,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,1.0,23.0,5000.0
2.0,5.0,5.0,2.0,9.0,1.0,3769.0,720.0,0.0,14347.0,12631.0,3000.0,0.0,500.0,700.0,0.0,0.0,0.0,1.0,19.0,4200.0
1.0,7.0,1.0,3.0,1.0,1.0,9130.0,1440.0,0.0,10216.0,8668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0
1.0,7.0,5.0,4.0,1.0,1.0,3530.0,200.0,200.0,4440.0,4068.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,1.0,38.0,170.0
2.0,7.0,5.0,2.0,9.0,1.0,3769.0,294.0,0.0,3982.0,3670.0,12000.0,0.0,0.0,9000.0,0.0,0.0,12000.0,1.0,23.0,21000.0
2.0,7.0,5.0,2.0,1.0,1.0,1284.0,1440.0,0.0,10264.0,9544.0,5480.0,0.0,0.0,4500.0,0.0,0.0,5480.0,1.0,37.0,9980.0
1.0,6.0,5.0,1.0,9.0,1.0,3769.0,320.0,0.0,8163.0,7899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0
