h19_pid,p19_wgc,sex,h19_g4,education,marital_status,region,employment_status,employment_type,h19_pers_income1,h19_pers_income2,h19_pers_income3,h19_pers_income4,h19_pers_income5,h19_cin,h19_din,debt_financial,debt_private,debt_card,debt_lease,debt_credit,debt_other,h1909_aq7,h1909_aq8,h1906_aq2,housing_debt_balance,h1906_10,housing_tenure,age,total_income,total_debt,annual_interest,annual_repayment,annual_debt_service,dsr_raw,dsr,debt_crisis
69203,13308.622523426198,2,1989,7,1,3,1.0,1.0,4280.0,,,0,,22521.0,21081.0,54000,0,0,0,0,0,1200.0,1452.0,0.0,30000.0,1.0,2,35,4280.0,54000,2652.0,0.0,2652.0,0.6196261682242991,0.6196261682242991,1
69253,7112.976352223475,1,1990,7,1,3,1.0,1.0,16618.0,,,0,,22521.0,21081.0,54000,0,0,0,0,0,1200.0,1452.0,0.0,30000.0,1.0,2,34,16618.0,54000,2652.0,0.0,2652.0,0.15958599109399446,0.15958599109399446,0
69205,13570.022213954095,1,1993,7,5,3,1.0,1.0,3660.0,,,0,,3936.0,3576.0,1950,0,0,0,0,0,36.0,0.0,0.0,1950.0,1.0,3,31,3660.0,1950,36.0,0.0,36.0,0.009836065573770493,0.009836065573770493,0
71803,7250.68233053623,1,1992,5,5,1,8.0,,,1680.0,,0,,4142.0,3986.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,32,1680.0,0,0.0,0.0,0.0,0.0,0.0,0
72202,8018.740135907281,2,1994,7,5,2,1.0,1.0,8720.0,,,0,,8880.0,7752.0,10000,0,0,0,0,0,360.0,0.0,0.0,10000.0,1.0,2,30,8720.0,10000,360.0,0.0,360.0,0.04128440366972477,0.04128440366972477,0
73803,8339.846938972121,2,2000,6,5,3,2.0,1.0,,3000.0,,0,,11956.0,10588.0,0,0,0,20000,0,0,0.0,0.0,0.0,0.0,1.0,1,24,3000.0,20000,0.0,0.0,0.0,0.0,0.0,0
74704,11958.065653537918,1,1991,7,5,1,2.0,1.0,,2890.0,,0,,10363.0,8755.0,3480,0,0,0,0,0,130.0,200.0,94.0,3400.0,1.0,1,33,2890.0,3480,330.0,94.0,424.0,0.1467128027681661,0.1467128027681661,0
74703,13153.15467049703,1,1989,5,1,1,6.0,,560.0,,1284.0,0,,8284.0,8020.0,20300,0,0,0,0,54,580.0,15.0,0.0,20000.0,1.0,2,35,1844.0,20354,595.0,0.0,595.0,0.32266811279826463,0.32266811279826463,0
74751,6879.392339555281,2,1990,7,1,1,9.0,,2255.0,,,0,,8284.0,8020.0,20300,0,0,0,0,54,580.0,15.0,0.0,20000.0,1.0,2,34,2255.0,20354,595.0,0.0,595.0,0.2638580931263858,0.2638580931263858,0
75203,8084.73699849391,2,1992,6,5,1,1.0,1.0,4000.0,,,0,,12153.0,11361.0,0,0,0,2800,0,0,0.0,0.0,0.0,0.0,1.0,1,32,4000.0,2800,0.0,0.0,0.0,0.0,0.0,0
75204,15841.83303563755,1,1994,7,5,1,1.0,1.0,4766.0,,,0,,12153.0,11361.0,0,0,0,2800,0,0,0.0,0.0,0.0,0.0,1.0,1,30,4766.0,2800,0.0,0.0,0.0,0.0,0.0,0
75202,14654.093708407809,2,1985,5,1,1,3.0,1.0,,596.0,,0,,12549.0,11409.0,3000,0,0,29500,0,0,0.0,75.0,,,,5,39,596.0,32500,75.0,0.0,75.0,0.12583892617449666,0.12583892617449666,0
75503,10403.81091118891,1,2002,6,5,1,9.0,,,100.0,,0,,8917.0,8269.0,9000,0,0,133500,0,0,348.0,216.0,800.0,7000.0,1.0,1,22,100.0,142500,564.0,800.0,1364.0,13.64,5.0,1
76104,4748.726311984531,2,2001,7,5,3,9.0,,,1200.0,,0,,4702.0,4558.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,23,1200.0,0,0.0,0.0,0.0,0.0,0.0,0
76151,7781.687299704353,1,1992,7,1,3,1.0,1.0,8320.0,,,0,,9858.0,8478.0,15000,0,0,0,0,0,580.0,0.0,1100.0,15000.0,1.0,1,32,8320.0,15000,580.0,1100.0,1680.0,0.20192307692307693,0.20192307692307693,0
76303,5538.396008870097,1,1996,5,5,3,2.0,1.0,,2700.0,,0,,9008.0,8264.0,18300,0,0,0,0,0,600.0,0.0,840.0,18300.0,1.0,1,28,2700.0,18300,600.0,840.0,1440.0,0.5333333333333333,0.5333333333333333,1
77003,9144.457136138655,1,2003,5,5,3,9.0,,,,,1320,,16063.0,14479.0,10000,0,370,0,0,0,250.0,0.0,0.0,10000.0,1.0,1,21,1320.0,10370,250.0,0.0,250.0,0.1893939393939394,0.1893939393939394,0
77304,4377.803834334227,1,1999,6,5,1,2.0,1.0,,1208.0,,0,,3798.0,3390.0,9600,0,0,0,0,0,312.0,0.0,420.0,9600.0,1.0,1,25,1208.0,9600,312.0,420.0,732.0,0.6059602649006622,0.6059602649006622,1
77303,10235.895138753003,2,1995,7,1,3,8.0,,,1968.0,,0,,7692.0,6972.0,20000,0,0,0,0,0,420.0,0.0,0.0,20000.0,1.0,2,29,1968.0,20000,420.0,0.0,420.0,0.21341463414634146,0.21341463414634146,0
77351,5141.168059147199,1,1989,7,1,3,1.0,1.0,4416.0,,,0,,7692.0,6972.0,20000,0,0,0,0,0,420.0,0.0,0.0,20000.0,1.0,2,35,4416.0,20000,420.0,0.0,420.0,0.09510869565217392,0.09510869565217392,0
78603,11375.032829451038,2,1998,7,5,1,1.0,1.0,4356.0,,,0,,5784.0,5100.0,11655,0,0,1000,0,0,0.0,5460.0,0.0,0.0,1.0,3,26,4356.0,12655,5460.0,0.0,5460.0,1.2534435261707988,1.2534435261707988,1
78904,7315.846903121947,2,1987,7,5,1,1.0,1.0,5559.0,,,0,,9032.0,8180.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,37,5559.0,0,0.0,0.0,0.0,0.0,0.0,0
78951,10051.507439091496,2,1985,6,1,3,1.0,1.0,2600.0,,,0,,7966.0,7078.0,4000,0,0,0,0,0,72.0,0.0,468.0,4000.0,1.0,1,39,2600.0,4000,72.0,468.0,540.0,0.2076923076923077,0.2076923076923077,0
80803,17196.55431837239,1,1988,7,5,1,1.0,1.0,7600.0,,,0,,16617.0,14865.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,36,7600.0,0,0.0,0.0,0.0,0.0,0.0,0
80804,10764.420189292894,1,1991,7,5,1,3.0,2.0,3426.0,414.0,,0,,16617.0,14865.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,33,3840.0,0,0.0,0.0,0.0,0.0,0.0,0
82003,6858.818858292543,1,1994,7,5,1,1.0,1.0,8776.0,,,0,,12606.0,11130.0,28800,0,0,0,0,0,0.0,1200.0,0.0,0.0,1.0,1,30,8776.0,28800,1200.0,0.0,1200.0,0.13673655423883319,0.13673655423883319,0
82304,9479.022331627986,2,2001,7,5,1,9.0,,,450.0,,0,,14993.0,12857.0,0,0,0,53000,0,0,0.0,0.0,0.0,0.0,1.0,2,23,450.0,53000,0.0,0.0,0.0,0.0,0.0,0
82603,6171.172781262345,2,1991,7,5,1,1.0,1.0,5616.0,,,0,,10720.0,9676.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,33,5616.0,0,0.0,0.0,0.0,0.0,0.0,0
83103,14569.998983760559,1,1995,7,5,1,2.0,1.0,,1644.0,,0,,12478.0,11134.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,29,1644.0,0,0.0,0.0,0.0,0.0,0.0,0
83104,12334.248460854356,2,1997,7,5,1,1.0,1.0,3995.0,,,0,,12478.0,11134.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,27,3995.0,0,0.0,0.0,0.0,0.0,0.0,0
84205,7250.68233053623,1,1990,6,5,1,1.0,1.0,1592.0,,2400.0,0,,18623.0,17615.0,26135,0,0,0,0,0,756.0,335.0,420.0,19160.0,1.0,1,34,3992.0,26135,1091.0,420.0,1511.0,0.3785070140280561,0.3785070140280561,0
84206,6879.392339555281,2,1992,7,5,1,1.0,1.0,4560.0,,,0,,18623.0,17615.0,26135,0,0,0,0,0,756.0,335.0,420.0,19160.0,1.0,1,32,4560.0,26135,1091.0,420.0,1511.0,0.331359649122807,0.331359649122807,0
84705,7979.885906381384,2,2001,5,5,1,2.0,1.0,,1097.0,,0,,28412.0,22112.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,23,1097.0,0,0.0,0.0,0.0,0.0,0.0,0
84703,10259.277601656579,2,1990,8,1,1,1.0,1.0,3820.0,,,0,,16107.0,14319.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,34,3820.0,0,0.0,0.0,0.0,0.0,0.0,0
84751,9871.089759387922,1,1988,8,1,1,1.0,1.0,10340.0,775.0,,0,,16107.0,14319.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,36,11115.0,0,0.0,0.0,0.0,0.0,0.0,0
85903,6248.602037843445,1,1999,6,5,3,9.0,,,1520.0,,0,,10091.0,9311.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,25,1520.0,0,0.0,0.0,0.0,0.0,0.0,0
86103,7951.8560945754525,2,2001,7,5,3,9.0,,,300.0,,0,,25834.0,18778.0,55771,0,0,0,0,0,792.0,1102.0,640.0,29141.0,1.0,1,23,300.0,55771,1894.0,640.0,2534.0,8.446666666666667,5.0,1
86804,17450.201566063195,2,1986,7,5,1,8.0,,,2014.0,,0,,6200.0,5972.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,38,2014.0,0,0.0,0.0,0.0,0.0,0.0,0
88351,9365.615010852873,2,1985,6,1,1,1.0,1.0,3198.0,,,0,,9170.0,8462.0,1150,0,0,0,0,0,72.0,0.0,4000.0,0.0,1.0,2,39,3198.0,1150,72.0,4000.0,4072.0,1.2732958098811757,1.2732958098811757,1
90503,17053.72592172501,1,1992,5,5,1,1.0,1.0,2838.0,,,0,,9487.0,8647.0,2000,0,0,0,0,0,0.0,260.0,0.0,0.0,1.0,2,32,2838.0,2000,260.0,0.0,260.0,0.0916138125440451,0.0916138125440451,0
90504,8154.4382013332715,2,1993,6,5,1,8.0,,2036.0,,,0,,9487.0,8647.0,2000,0,0,0,0,0,0.0,260.0,0.0,0.0,1.0,2,31,2036.0,2000,260.0,0.0,260.0,0.12770137524557956,0.12770137524557956,0
90506,7967.18311724743,1,1997,5,5,1,1.0,1.0,2991.0,,,0,,9487.0,8647.0,2000,0,0,0,0,0,0.0,260.0,0.0,0.0,1.0,2,27,2991.0,2000,260.0,0.0,260.0,0.08692744901370779,0.08692744901370779,0
90505,6480.651697864776,2,1996,5,1,3,9.0,,,1596.0,,0,,3096.0,3046.8,5000,0,0,0,0,0,0.0,108.0,0.0,0.0,1.0,3,28,1596.0,5000,108.0,0.0,108.0,0.06766917293233082,0.06766917293233082,0
90551,3255.0274362794453,1,1992,7,1,3,9.0,,,1500.0,,0,,3096.0,3046.8,5000,0,0,0,0,0,0.0,108.0,0.0,0.0,1.0,3,32,1500.0,5000,108.0,0.0,108.0,0.072,0.072,0
90754,10594.000717886895,1,1986,7,1,3,1.0,1.0,4620.0,,,0,,8220.0,7164.0,20000,0,0,0,0,0,360.0,0.0,4840.0,20000.0,1.0,1,38,4620.0,20000,360.0,4840.0,5200.0,1.1255411255411256,1.1255411255411256,1
90702,15576.505722488353,1,1985,7,1,1,1.0,1.0,9344.0,,,0,,9604.0,8008.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,39,9344.0,0,0.0,0.0,0.0,0.0,0.0,0
90804,5853.1131930936635,2,2002,7,5,3,2.0,1.0,,185.0,,0,,3961.0,3911.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,22,185.0,0,0.0,0.0,0.0,0.0,0.0,0
91704,7315.846903121947,2,1985,7,1,1,1.0,1.0,5620.0,,,0,,10965.0,9741.0,20000,0,0,0,0,0,360.0,0.0,420.0,20000.0,1.0,1,39,5620.0,20000,360.0,420.0,780.0,0.1387900355871886,0.1387900355871886,0
92202,3025.3925697945706,1,1991,5,5,1,2.0,2.0,,4964.0,,0,,13874.0,12866.0,5000,0,0,0,0,0,0.0,456.0,0.0,0.0,1.0,1,33,4964.0,5000,456.0,0.0,456.0,0.09186140209508462,0.09186140209508462,0
95603,12359.997041478699,1,1989,5,5,1,9.0,,934.0,,,0,,7623.0,6891.0,10400,0,0,0,0,0,605.0,58.0,682.0,10000.0,1.0,1,35,934.0,10400,663.0,682.0,1345.0,1.4400428265524625,1.4400428265524625,1
95604,9337.058528621645,2,1991,7,5,1,3.0,1.0,1503.0,788.0,,0,,7623.0,6891.0,10400,0,0,0,0,0,605.0,58.0,682.0,10000.0,1.0,1,33,2291.0,10400,663.0,682.0,1345.0,0.5870798777826277,0.5870798777826277,1
95904,16252.805193720535,1,1986,7,1,3,6.0,,,,8400.0,0,,9209.0,7061.0,31146,0,0,0,0,0,720.0,24.0,0.0,29000.0,1.0,1,38,8400.0,31146,744.0,0.0,744.0,0.08857142857142856,0.08857142857142856,0
96503,10407.229099414204,2,1997,6,5,2,2.0,1.0,,3144.0,,0,,12853.0,10465.0,40000,0,0,0,0,0,330.0,0.0,0.0,40000.0,1.0,1,27,3144.0,40000,330.0,0.0,330.0,0.1049618320610687,0.1049618320610687,0
96903,5063.250587647582,2,1999,5,5,1,1.0,1.0,4006.0,,,0,,5474.0,4982.0,0,0,0,0,163,0,0.0,20.0,0.0,0.0,1.0,3,25,4006.0,163,20.0,0.0,20.0,0.004992511233150275,0.004992511233150275,0
97303,7315.670968529201,2,1987,7,5,3,1.0,1.0,4550.0,,,0,,14400.0,13464.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,37,4550.0,0,0.0,0.0,0.0,0.0,0.0,0
98502,16885.211605279743,2,1987,7,1,1,1.0,1.0,6924.0,,,0,,20129.0,16253.0,26000,0,0,0,0,0,720.0,160.0,1080.0,18000.0,1.0,1,37,6924.0,26000,880.0,1080.0,1960.0,0.2830733679953784,0.2830733679953784,0
99403,7179.733238496174,2,1998,7,5,1,2.0,1.0,,2640.0,,0,,18225.0,16017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,26,2640.0,0,0.0,0.0,0.0,0.0,0.0,0
99404,10864.780596898227,1,1999,6,5,1,8.0,,,2618.0,,0,,18225.0,16017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,25,2618.0,0,0.0,0.0,0.0,0.0,0.0,0
99603,6625.459228002972,2,1998,7,5,1,2.0,1.0,,3000.0,,0,,10164.0,9276.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,26,3000.0,0,0.0,0.0,0.0,0.0,0.0,0
99703,2059.6942356156237,2,1989,5,5,1,1.0,1.0,5560.0,,,0,,10794.0,9618.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,35,5560.0,0,0.0,0.0,0.0,0.0,0.0,0
100003,4853.300031626224,1,1989,6,1,1,1.0,1.0,6120.0,,,0,,7020.0,6216.0,0,0,0,0,0,0,0.0,0.0,,,,5,35,6120.0,0,0.0,0.0,0.0,0.0,0.0,0
100702,5915.365459488995,1,1999,5,5,1,9.0,,,2528.0,,0,,7971.0,7623.0,1433,0,0,0,0,0,0.0,14.0,0.0,0.0,1.0,3,25,2528.0,1433,14.0,0.0,14.0,0.005537974683544304,0.005537974683544304,0
100703,7308.057687766754,2,2001,6,5,1,9.0,,,1040.0,,0,,7971.0,7623.0,1433,0,0,0,0,0,0.0,14.0,0.0,0.0,1.0,3,23,1040.0,1433,14.0,0.0,14.0,0.013461538461538462,0.013461538461538462,0
101204,3030.4174169541543,2,1989,5,5,1,1.0,1.0,2808.0,,,0,,13671.0,12951.0,0,1000,980,0,1166,0,23.0,404.0,0.0,19200.0,1.0,3,35,2808.0,3146,427.0,0.0,427.0,0.15206552706552706,0.15206552706552706,0
101402,8183.65046530841,2,1998,7,5,1,2.0,1.0,,2535.0,,0,,3687.0,3483.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,26,2535.0,0,0.0,0.0,0.0,0.0,0.0,0
102403,7688.581900531079,2,2000,7,5,1,9.0,,,240.0,,0,,8612.0,7376.0,0,4000,0,0,0,0,210.0,0.0,0.0,4000.0,1.0,1,24,240.0,4000,210.0,0.0,210.0,0.875,0.875,1
102702,1721.4371938583495,1,2000,8,5,3,2.0,1.0,,3600.0,,0,,3828.0,3444.0,7500,0,0,0,0,0,156.0,0.0,0.0,7500.0,1.0,2,24,3600.0,7500,156.0,0.0,156.0,0.043333333333333335,0.043333333333333335,0
103104,6090.714305137505,2,2004,5,5,4,1.0,1.0,2316.0,,,0,,2340.0,2150.4,0,0,0,0,0,0,0.0,0.0,,,,6,20,2316.0,0,0.0,0.0,0.0,0.0,0.0,0
105104,6686.78025551316,2,2003,5,5,1,2.0,1.0,,1001.0,,0,,5229.0,4785.0,1390,0,0,0,0,0,0.0,82.0,0.0,0.0,1.0,3,21,1001.0,1390,82.0,0.0,82.0,0.08191808191808192,0.08191808191808192,0
106803,10067.54062224819,1,1992,7,5,1,1.0,1.0,4630.0,,,0,,8159.0,7511.0,8000,0,0,0,0,0,307.0,0.0,293.0,8000.0,1.0,1,32,4630.0,8000,307.0,293.0,600.0,0.12958963282937366,0.12958963282937366,0
106804,16213.46426934904,1,1994,5,5,1,2.0,1.0,,3975.0,,0,,5326.0,5038.0,0,0,0,0,0,0,0.0,0.0,,,,5,30,3975.0,0,0.0,0.0,0.0,0.0,0.0,0
106903,9517.895961298835,2,1998,6,5,1,8.0,,3400.0,,,0,,3506.0,3122.0,4500,0,0,0,0,0,192.0,0.0,0.0,4500.0,1.0,2,26,3400.0,4500,192.0,0.0,192.0,0.05647058823529412,0.05647058823529412,0
108503,8919.744919112462,2,1988,6,5,1,3.0,1.0,,440.0,,0,,3840.0,3396.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,36,440.0,0,0.0,0.0,0.0,0.0,0.0,0
108504,11082.438148665724,2,1994,7,1,1,1.0,1.0,3645.0,,,0,,8715.0,7371.0,10000,0,0,0,0,0,405.0,0.0,10000.0,10000.0,1.0,2,30,3645.0,10000,405.0,10000.0,10405.0,2.8545953360768177,2.8545953360768177,1
108551,5566.359976831089,1,1991,7,1,1,1.0,1.0,4920.0,,,0,,8715.0,7371.0,10000,0,0,0,0,0,405.0,0.0,10000.0,10000.0,1.0,2,33,4920.0,10000,405.0,10000.0,10405.0,2.1148373983739837,2.1148373983739837,1
108603,4364.292338072754,2,1989,7,5,1,6.0,,,,2400.0,0,,11535.0,10707.0,1000,0,0,0,0,0,48.0,0.0,0.0,1000.0,1.0,1,35,2400.0,1000,48.0,0.0,48.0,0.02,0.02,0
108604,8953.704717860504,2,1995,5,5,1,8.0,,3082.0,,,0,,11535.0,10707.0,1000,0,0,0,0,0,48.0,0.0,0.0,1000.0,1.0,1,29,3082.0,1000,48.0,0.0,48.0,0.015574302401038288,0.015574302401038288,0
109204,7315.846903121947,2,1986,7,5,1,9.0,,780.0,,,0,,2886.0,2803.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,38,780.0,0,0.0,0.0,0.0,0.0,0.0,0
111503,11173.573622708163,2,1988,5,5,1,3.0,1.0,,1560.0,,0,,2620.0,2596.0,1800,0,0,0,0,0,0.0,90.0,0.0,0.0,1.0,3,36,1560.0,1800,90.0,0.0,90.0,0.057692307692307696,0.057692307692307696,0
111502,7200.934345090418,1,1986,7,5,3,1.0,1.0,5710.0,,,0,,6020.0,5420.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,38,5710.0,0,0.0,0.0,0.0,0.0,0.0,0
111802,3887.7579607556772,2,1989,6,5,1,1.0,1.0,5280.0,,,0,,10306.0,8446.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,35,5280.0,0,0.0,0.0,0.0,0.0,0.0,0
111803,8001.797380182902,2,1991,6,5,1,1.0,1.0,3006.0,,,0,,10306.0,8446.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,33,3006.0,0,0.0,0.0,0.0,0.0,0.0,0
112003,10790.284590496782,2,1988,6,5,1,1.0,1.0,5366.0,,,0,,5496.0,4884.0,6400,0,0,0,0,0,240.0,0.0,0.0,6400.0,1.0,3,36,5366.0,6400,240.0,0.0,240.0,0.0447260529258293,0.0447260529258293,0
112103,7812.0367675850775,1,1988,7,5,1,1.0,1.0,3130.0,,,0,,3140.0,2840.0,2770,0,0,0,0,0,0.0,186.0,0.0,0.0,1.0,3,36,3130.0,2770,186.0,0.0,186.0,0.05942492012779553,0.05942492012779553,0
114103,13118.07293430338,2,1991,7,1,1,1.0,1.0,11196.0,,,0,,22140.0,17700.0,27000,0,0,0,0,0,984.0,0.0,8000.0,27000.0,1.0,2,33,11196.0,27000,984.0,8000.0,8984.0,0.8024294390853877,0.8024294390853877,1
114151,7011.1345035294635,1,1991,7,1,1,1.0,1.0,10848.0,,,0,,22140.0,17700.0,27000,0,0,0,0,0,984.0,0.0,8000.0,27000.0,1.0,2,33,10848.0,27000,984.0,8000.0,8984.0,0.8281710914454278,0.8281710914454278,1
114104,6589.726289347159,1,1993,7,1,1,1.0,1.0,3804.0,,,0,,7128.0,6372.0,32500,0,0,0,0,0,96.0,84.0,0.0,30000.0,1.0,2,31,3804.0,32500,180.0,0.0,180.0,0.0473186119873817,0.0473186119873817,0
114152,8123.533000024402,2,1992,7,1,1,1.0,1.0,3204.0,,,0,,7128.0,6372.0,32500,0,0,0,0,0,96.0,84.0,0.0,30000.0,1.0,2,32,3204.0,32500,180.0,0.0,180.0,0.056179775280898875,0.056179775280898875,0
114503,13876.0406906866,2,2003,7,5,1,9.0,,,100.0,,0,,22895.0,19991.0,0,0,0,22000,0,0,0.0,0.0,0.0,0.0,1.0,3,21,100.0,22000,0.0,0.0,0.0,0.0,0.0,0
116904,8467.910826627207,2,2001,7,5,3,2.0,1.0,,720.0,,0,,10512.0,9024.0,34500,0,0,0,0,0,624.0,439.0,936.0,23064.0,1.0,1,23,720.0,34500,1063.0,936.0,1999.0,2.776388888888889,2.776388888888889,1
117503,11953.366051104813,1,1998,7,5,1,9.0,,,423.0,,0,,22118.0,17990.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,26,423.0,0,0.0,0.0,0.0,0.0,0.0,0
118602,4329.827174566902,2,1990,6,5,1,2.0,1.0,,3780.0,,0,,6995.0,6443.0,0,0,0,3000,0,0,0.0,0.0,0.0,0.0,1.0,3,34,3780.0,3000,0.0,0.0,0.0,0.0,0.0,0
119003,7812.0367675850775,1,1988,7,5,1,1.0,1.0,5630.0,,,0,,19495.0,17539.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,36,5630.0,0,0.0,0.0,0.0,0.0,0.0,0
119004,15033.665446988158,2,1992,8,5,1,1.0,1.0,4991.0,,,0,,19495.0,17539.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,32,4991.0,0,0.0,0.0,0.0,0.0,0.0,0
120602,13194.3649713988,1,1989,5,5,1,1.0,1.0,5640.0,,,0,,13100.0,11492.0,38300,0,0,0,0,0,0.0,408.0,0.0,0.0,1.0,3,35,5640.0,38300,408.0,0.0,408.0,0.07234042553191489,0.07234042553191489,0
120603,9871.089759387922,1,1985,6,5,1,8.0,,,3746.0,,0,,13100.0,11492.0,38300,0,0,0,0,0,0.0,408.0,0.0,0.0,1.0,3,39,3746.0,38300,408.0,0.0,408.0,0.10891617725573946,0.10891617725573946,0
121703,12231.2368091266,1,1988,7,5,1,1.0,1.0,4264.0,,,0,,4652.0,4040.0,0,0,0,24500,0,0,0.0,0.0,0.0,0.0,1.0,1,36,4264.0,24500,0.0,0.0,0.0,0.0,0.0,0
122303,5593.2174109765965,2,1993,5,1,3,1.0,1.0,3620.0,,,0,,8800.0,7576.0,20816,0,0,0,0,0,364.0,0.0,596.0,20816.0,1.0,1,31,3620.0,20816,364.0,596.0,960.0,0.26519337016574585,0.26519337016574585,0
122351,10594.000717886895,1,1985,6,1,3,1.0,1.0,5120.0,,,0,,8800.0,7576.0,20816,0,0,0,0,0,364.0,0.0,596.0,20816.0,1.0,1,39,5120.0,20816,364.0,596.0,960.0,0.1875,0.1875,0
123203,10421.409493016467,1,1992,6,5,1,2.0,1.0,,3000.0,,0,,17413.0,16309.0,18000,0,0,0,0,0,468.0,0.0,516.0,18000.0,1.0,1,32,3000.0,18000,468.0,516.0,984.0,0.328,0.328,0
123204,6423.173648096563,2,1994,7,5,1,1.0,1.0,1620.0,,,0,,17413.0,16309.0,18000,0,0,0,0,0,468.0,0.0,516.0,18000.0,1.0,1,30,1620.0,18000,468.0,516.0,984.0,0.6074074074074074,0.6074074074074074,1
124503,8584.672875576103,1,1988,6,1,3,2.0,1.0,,2912.0,,0,,3593.0,3245.0,10000,0,0,0,0,0,0.0,400.0,0.0,0.0,1.0,3,36,2912.0,10000,400.0,0.0,400.0,0.13736263736263737,0.13736263736263737,0
124504,15347.705122427442,1,1993,6,1,1,1.0,1.0,4365.0,,,0,,4883.0,4427.0,5200,0,0,0,0,0,96.0,0.0,0.0,5200.0,1.0,3,31,4365.0,5200,96.0,0.0,96.0,0.021993127147766325,0.021993127147766325,0
124604,13907.623167529397,2,1995,7,5,1,1.0,1.0,4845.0,,,0,,20345.0,17717.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,29,4845.0,0,0.0,0.0,0.0,0.0,0.0,0
124705,11932.68401912782,1,1997,5,5,1,1.0,1.0,3145.0,,,0,,9155.0,7463.0,6000,0,0,27000,0,0,0.0,480.0,0.0,0.0,1.0,1,27,3145.0,33000,480.0,0.0,480.0,0.15262321144674085,0.15262321144674085,0
124704,6423.019180889295,2,1994,6,1,3,2.0,1.0,,1125.0,,0,,5335.0,4927.0,2000,0,0,0,0,0,48.0,0.0,600.0,2000.0,1.0,2,30,1125.0,2000,48.0,600.0,648.0,0.576,0.576,1
124751,7781.687299704353,1,1991,7,1,3,1.0,1.0,3090.0,,,0,,5335.0,4927.0,2000,0,0,0,0,0,48.0,0.0,600.0,2000.0,1.0,2,33,3090.0,2000,48.0,600.0,648.0,0.20970873786407768,0.20970873786407768,0
124951,4769.6882294639845,2,1985,8,1,3,1.0,1.0,3276.0,,,0,,6275.0,5987.0,1000,0,0,0,0,0,0.0,42.0,,,,6,39,3276.0,1000,42.0,0.0,42.0,0.01282051282051282,0.01282051282051282,0
125803,6171.172781262345,2,1993,7,5,1,1.0,1.0,3540.0,,,0,,10955.0,10343.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,31,3540.0,0,0.0,0.0,0.0,0.0,0.0,0
125804,6858.818858292543,1,1996,7,5,1,2.0,3.0,,1440.0,,0,,10955.0,10343.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,28,1440.0,0,0.0,0.0,0.0,0.0,0.0,0
126504,9871.089759387922,1,1985,6,3,1,1.0,1.0,3965.0,,,0,,8055.0,7383.0,3000,0,0,0,0,0,150.0,0.0,150.0,3000.0,1.0,1,39,3965.0,3000,150.0,150.0,300.0,0.07566204287515763,0.07566204287515763,0
126804,13815.982623040542,2,1995,6,5,1,2.0,1.0,,2580.0,,0,,3670.0,3238.0,3000,0,0,0,0,0,0.0,180.0,0.0,0.0,1.0,1,29,2580.0,3000,180.0,0.0,180.0,0.06976744186046512,0.06976744186046512,0
127703,13856.04493896081,1,1992,7,5,1,1.0,1.0,3763.0,,,0,,4003.0,3595.0,9500,0,0,0,0,0,295.0,0.0,212.0,9500.0,1.0,2,32,3763.0,9500,295.0,212.0,507.0,0.13473292585702898,0.13473292585702898,0
